Name of Commodity,Variation,Year,Month,Rainfall,Temperature,Humidity,Pesticide,Price
Tobbaco,Bangla-1 (heat),2020,January,34,24,81,562,-
Tobbaco,,2020,January,34,24,81,562,
Tobbaco,"Bangle-2 ,,",2020,January,34,24,81,562,-
Tobbaco,"Bangle-3 ,,",2020,January,34,24,81,562,-
Tobbaco,"Bangle-4 ,,",2020,January,34,24,81,562,-
Tobbaco,"Bangla-5 ,,",2020,January,34,24,81,562,-
Tobbaco,"Bangle-6 ,,",2020,January,34,24,81,562,-
Tobbaco,"Bang;a-7 ,,",2020,January,34,24,81,562,-
Tobbaco,"Bang;a-8 ,,",2020,January,34,24,81,562,-
Tobbaco,Varginia(air),2020,January,34,24,81,562,-
Tobbaco,Dv- 1(air),2020,January,34,24,81,562,-
Tobbaco,"DV-2 ,,",2020,January,34,24,81,562,-
Tobbaco,"DV-3 ,,",2020,January,34,24,81,562,-
"Hide skin:
COW",Light,2020,January,34,24,81,562,"24,131"
"Hide skin:
COW",,2020,January,34,24,81,562,
"Hide skin:
COW",,2020,January,34,24,81,562,
"Hide skin:
COW",Medium,2020,January,34,24,81,562,"37,547"
"Hide skin:
COW",heavy,2020,January,34,24,81,562,"57,441"
"Hide skin:
COW",katachera,2020,January,34,24,81,562,"12,305"
"Hide skin
Bufello",heavy,2020,January,34,24,81,562,"50,800"
"Hide skin
Bufello",,2020,January,34,24,81,562,
"Hide skin
Bufello",,2020,January,34,24,81,562,
"Hide skin
Bufello",medium,2020,January,34,24,81,562,"39,125"
"Hide skin
Bufello",katachera,2020,January,34,24,81,562,-
Hide skin,Sheep,2020,January,34,24,81,562,"3,639"
Hide skin,Goat,2020,January,34,24,81,562,"6,310"
"Chemical
fertilizer",Uria 50 kg,2020,January,34,24,81,562,787
"Chemical
fertilizer",,2020,January,34,24,81,562,
"Chemical
fertilizer",,2020,January,34,24,81,562,
"Chemical
fertilizer","TSP ,,",2020,January,34,24,81,562,"1,092"
"Chemical
fertilizer","DAP ,,",2020,January,34,24,81,562,788
"Chemical
fertilizer","MP ,,",2020,January,34,24,81,562,733
"Chemical
fertilizer",Zinc LOCAL,2020,January,34,24,81,562,"3,120"
"Chemical
fertilizer",Zinc foreign,2020,January,34,24,81,562,"3,937"
"Chemical
fertilizer",Zipsum,2020,January,34,24,81,562,169
Organic,Cowdung,2020,January,34,24,81,562,117
Organic,,2020,January,34,24,81,562,January
fertilizer,,2020,January,34,24,81,562,
Powder milk,Bag,2020,January,34,24,81,562,"55,000"
Cow Milk,liquid,2020,January,34,24,81,562,"5,207"
Cow Milk,milkvita,2020,January,34,24,81,562,-
Gawa ghee,-,2020,January,34,24,81,562,"80,720"
Dano,--,2020,January,34,24,81,562,"6,619"
Red cow,-,2020,January,34,24,81,562,"6,390"
Anchor,-,2020,January,34,24,81,562,"6,090"
"Condensed
milk",One kartoon,2020,January,34,24,81,562,"2,183"
"Condensed
milk",,2020,January,34,24,81,562,
"Condensed
milk",,2020,January,34,24,81,562,
"Hen/chicken-
Live",Local large(900gm+),2020,January,34,24,81,562,"33,661"
"Hen/chicken-
Live",,2020,January,34,24,81,562,
"Hen/chicken-
Live",,2020,January,34,24,81,562,
"Hen/chicken-
Live",",, medium(700gm+)",2020,January,34,24,81,562,"32,891"
"Hen/chicken-
Live",",, small(500gm+)",2020,January,34,24,81,562,"33,522"
"Hen/chicken-
Live",Farm broiler,2020,January,34,24,81,562,"10,450"
"Hen/chicken-
Live",Duck,2020,January,34,24,81,562,"24,143"
Meat,Cow,2020,January,34,24,81,562,"49,541"
Meat,Goat,2020,January,34,24,81,562,"67,740"
Egg,Chicken local,2020,January,34,24,81,562,"1,061"
Egg,Farm red,2020,January,34,24,81,562,728
Egg,,2020,January,34,24,81,562,
Egg,,2020,January,34,24,81,562,
Egg,Farm white,2020,January,34,24,81,562,-
Egg,duck,2020,January,34,24,81,562,"1,037"
Fish (Ka):Fresh,Rui local big(5+kg),2020,January,34,24,81,562,"36,625"
Fish (Ka):Fresh,"Rui local
(2.5+kg)medium",2020,January,34,24,81,562,"29,724"
Fish (Ka):Fresh,,2020,January,34,24,81,562,
Fish (Ka):Fresh,,2020,January,34,24,81,562,
Fish (Ka):Fresh,"Rui local small
(1.5+kg)",2020,January,34,24,81,562,"25,508"
Fish (Ka):Fresh,,2020,January,34,24,81,562,
Fish (Ka):Fresh,,2020,January,34,24,81,562,
Fish (Ka):Fresh,"Imported
medium(2.5+kg)",2020,January,34,24,81,562,"23,888"
Fish (Ka):Fresh,,2020,January,34,24,81,562,
Fish (Ka):Fresh,,2020,January,34,24,81,562,
Fish (Ka):Fresh,Imported small,2020,January,34,24,81,562,"21,823"
Fish (Ka):Fresh,Katal large,2020,January,34,24,81,562,"35,120"
Fish (Ka):Fresh,medium,2020,January,34,24,81,562,"28,512"
Fish (Ka):Fresh,small,2020,January,34,24,81,562,"23,123"
Fish (Ka):Live,Mrigel large,2020,January,34,24,81,562,"20,393"
Fish (Ka):Live,small,2020,January,34,24,81,562,"15,621"
Fish (Ka):Live,Airr large,2020,January,34,24,81,562,"58,313"
Fish (Ka):Live,small,2020,January,34,24,81,562,"47,329"
Fish (Ka):Live,Boal large,2020,January,34,24,81,562,"65,400"
Fish (Ka):Live,Small,2020,January,34,24,81,562,"40,478"
Fish (Ka):Live,Chital large,2020,January,34,24,81,562,"85,000"
Fish (Ka):Live,Chital small,2020,January,34,24,81,562,"31,750"
Fish (Ka):Live,Pangush larges,2020,January,34,24,81,562,"11,743"
Fish (Ka):Live,small,2020,January,34,24,81,562,"10,073"
Fish (Ka):Live,,2020,January,34,24,81,562,January
Fish (Ka):Live,Hilsha,2020,January,34,24,81,562,"62,342"
Fish (Ka):Live,Prawn bagda,2020,January,34,24,81,562,"61,325"
Fish (Ka):Live,golda,2020,January,34,24,81,562,-
Fish (Ka):Live,small,2020,January,34,24,81,562,"36,777"
Fish (Ka):Live,Koii,2020,January,34,24,81,562,"16,436"
Fish (Ka):Live,Magur,2020,January,34,24,81,562,"60,950"
Fish (Ka):Live,Shing,2020,January,34,24,81,562,"43,427"
Fish (Ka):Live,Silvar curp,2020,January,34,24,81,562,"13,086"
Fish (Ka):Live,Grass curp,2020,January,34,24,81,562,"15,762"
Fish (Ka):Live,Telapia,2020,January,34,24,81,562,"12,270"
Fish (Ka):Live,Rupchada,2020,January,34,24,81,562,"80,000"
Fish(Kha)Dry,Rupchada,2020,January,34,24,81,562,"185,000"
Fish(Kha)Dry,Loitta,2020,January,34,24,81,562,"47,736"
Fish(Kha)Dry,Puti,2020,January,34,24,81,562,"37,240"
Fish(Kha)Dry,Prawn,2020,January,34,24,81,562,"70,063"
Fish(Kha)Dry,Kachki,2020,January,34,24,81,562,"44,142"
Fish(Kha)Dry,Salted Hilsha,2020,January,34,24,81,562,"74,000"
Betel nut,-,2020,January,34,24,81,562,"30,616"
"Betel leaves
bangla",Large,2020,January,34,24,81,562,"9,363"
"Betel leaves
bangla",,2020,January,34,24,81,562,
"Betel leaves
bangla",,2020,January,34,24,81,562,
"Betel leaves
bangla",Medium,2020,January,34,24,81,562,"6,719"
"Betel leaves
bangla",Small,2020,January,34,24,81,562,"3,628"
"Betel leaves
bangla",Sanchi,2020,January,34,24,81,562,"2,522"
Fruits:,Mango Guti,2020,January,34,24,81,562,-
Fruits:,Gopalbhog,2020,January,34,24,81,562,-
Fruits:,Himsagor,2020,January,34,24,81,562,-
Fruits:,Langra,2020,January,34,24,81,562,-
Fruits:,Fazli,2020,January,34,24,81,562,-
Fruits:,Aswini,2020,January,34,24,81,562,-
Jackfruits,Large(4+kg),2020,January,34,24,81,562,-
Jackfruits,Small,2020,January,34,24,81,562,-
Fruits,Green Coconut,2020,January,34,24,81,562,"3,193"
Fruits,Batabi lebu,2020,January,34,24,81,562,"2,110"
Fruits,Elachi lebu,2020,January,34,24,81,562,337
Fruits,Kagozi lebu,2020,January,34,24,81,562,319
Fruits,Guava,2020,January,34,24,81,562,"5,199"
Fruits,Amra,2020,January,34,24,81,562,"1,900"
Fruits,Orange,2020,January,34,24,81,562,"1,324"
Fruits,Apple,2020,January,34,24,81,562,"12,024"
Fruits,Boroi,2020,January,34,24,81,562,"6,012"
Fruits,Water melon,2020,January,34,24,81,562,-
Fruit:,Melon (Bangi),2020,January,34,24,81,562,-
Fruit:,Ripe Papaya,2020,January,34,24,81,562,"5,661"
Fruit:,Lychee,2020,January,34,24,81,562,-
Fruit:,,2020,January,34,24,81,562,January
Fruit:,Banana: Chapa,2020,January,34,24,81,562,230
Fruit:,Sabri,2020,January,34,24,81,562,400
Fruit:,Banana: Sagar,2020,January,34,24,81,562,359
Fruit:,Paineapple:Calender,2020,January,34,24,81,562,"3,375"
Fruit:,Jaldub,2020,January,34,24,81,562,-
Fruit:,Coconut,2020,January,34,24,81,562,"3,262"
Fruit:,Dates,2020,January,34,24,81,562,"17,155"
Fruit:,Tamarind with seed,2020,January,34,24,81,562,"9,757"
Fruit:,without seed,2020,January,34,24,81,562,"11,875"
Vegetable:,Potato: Local,2020,January,34,24,81,562,"2,508"
Vegetable:,Holland White,2020,January,34,24,81,562,"2,030"
Vegetable:,Red,2020,January,34,24,81,562,"2,201"
Sweet Potato,,2020,January,34,24,81,562,"2,646"
Vegetable:,Brinjal,2020,January,34,24,81,562,"2,687"
Vegetable:,Patal,2020,January,34,24,81,562,"3,243"
Vegetable:,Chalcumra,2020,January,34,24,81,562,"2,155"
Vegetable:,Pumpkin,2020,January,34,24,81,562,"2,302"
Vegetable:,Lao,2020,January,34,24,81,562,"1,916"
Vegetable:,Uchehhe,2020,January,34,24,81,562,"5,710"
Vegetable:,Karalla,2020,January,34,24,81,562,"4,528"
Vegetable:,Green Papaya,2020,January,34,24,81,562,"1,763"
Vegetable:,Mukhi kachu,2020,January,34,24,81,562,"3,760"
Vegetable:,Pani kachu,2020,January,34,24,81,562,"2,583"
Vegetable:,Kachur lati,2020,January,34,24,81,562,"3,427"
Vegetable:,Kakrol,2020,January,34,24,81,562,"3,733"
Vegetable:,Lady's Finger,2020,January,34,24,81,562,"3,449"
Vegetable:,Sosha,2020,January,34,24,81,562,"3,062"
Vegetable:,Khirai,2020,January,34,24,81,562,"2,541"
Vegetable:,Beans,2020,January,34,24,81,562,"3,135"
Vegetable:,Barbati,2020,January,34,24,81,562,"3,600"
Vegetable:,Tomato Ripe,2020,January,34,24,81,562,"3,649"
Vegetable:,Motorshooti,2020,January,34,24,81,562,"6,347"
Vegetable:,Jinga,2020,January,34,24,81,562,"3,058"
Vegetable:,Chichinga,2020,January,34,24,81,562,"3,340"
Vegetable:,Dundol,2020,January,34,24,81,562,"2,556"
Vegetable:,Radish Spinach,2020,January,34,24,81,562,"1,237"
Vegetable:,Red Spinach,2020,January,34,24,81,562,"1,769"
Vegetable:,Palongsak,2020,January,34,24,81,562,"1,596"
Vegetable:,Indian Spinach,2020,January,34,24,81,562,"1,441"
Vegetable:,Danta,2020,January,34,24,81,562,"1,669"
Vegetable:,Cauliflower,2020,January,34,24,81,562,"2,520"
Vegetable:,Cabbage,2020,January,34,24,81,562,"1,826"
Vegetable:,Oal kopy,2020,January,34,24,81,562,"2,125"
Vegetable:,Carrot,2020,January,34,24,81,562,"2,776"
Vegetable:,,2020,January,34,24,81,562,January
Vegetable:,Green Banana,2020,January,34,24,81,562,415
Vegetable:,Radish,2020,January,34,24,81,562,"1,353"
Bibidh:,Sugar-Local,2020,January,34,24,81,562,"5,796"
Bibidh:,Sugar-foreign,2020,January,34,24,81,562,"5,840"
Gur,Sugarcane,2020,January,34,24,81,562,"7,080"
Gur,Dates,2020,January,34,24,81,562,"9,249"
Salt,With Iodine,2020,January,34,24,81,562,"2,602"
Salt,loose,2020,January,34,24,81,562,"1,537"
Vushi,Mashur,2020,January,34,24,81,562,"2,776"
Vushi,Chola,2020,January,34,24,81,562,"3,578"
Vushi,Kheshari,2020,January,34,24,81,562,"3,262"
Vushi,Wheat,2020,January,34,24,81,562,"2,904"
Vushi,Rice kura,2020,January,34,24,81,562,"1,241"
Vushi,Lakri cherai Mango,2020,January,34,24,81,562,539
Paddy Aman,Fine,2020,February,3,27,72,565,"2,110"
Paddy Aman,Medium,2020,February,3,27,72,565,"1,916"
Paddy Aman,Coarse,2020,February,3,27,72,565,"1,719"
Paddy Aman,Pajam,2020,February,3,27,72,565,"2,365"
Paddy Aman,shugandhi,2020,February,3,27,72,565,"4,365"
Paddy Aus,medium,2020,February,3,27,72,565,-
Paddy Aus,coarse,2020,February,3,27,72,565,-
Paddy Aus,pajam,2020,February,3,27,72,565,-
Paddy Boro,fine,2020,February,3,27,72,565,"2,484"
Paddy Boro,medium,2020,February,3,27,72,565,"2,085"
Paddy Boro,coarse,2020,February,3,27,72,565,"1,675"
Paddy Boro,pajam,2020,February,3,27,72,565,-
Rice Aman,fine,2020,February,3,27,72,565,"4,901"
Rice Aman,medium,2020,February,3,27,72,565,"3,400"
Rice Aman,coarse,2020,February,3,27,72,565,"2,813"
Rice Aman,pajam,2020,February,3,27,72,565,"4,428"
Rice Aus,Medium,2020,February,3,27,72,565,-
Rice Aus,coarse,2020,February,3,27,72,565,"2,759"
Rice Aus,Pajam,2020,February,3,27,72,565,-
Rice boro,fine,2020,February,3,27,72,565,"4,698"
Rice boro,medium,2020,February,3,27,72,565,"3,627"
Rice boro,coarse,2020,February,3,27,72,565,"2,776"
Rice boro,pajam,2020,February,3,27,72,565,"4,423"
Rice OMS,course,2020,February,3,27,72,565,"2,856"
Aromatic rice,Chinigura,2020,February,3,27,72,565,"8,932"
Aromatic rice,Kalojira,2020,February,3,27,72,565,"8,394"
Aromatic rice,kataribhog,2020,February,3,27,72,565,"6,360"
Wheat local,red,2020,February,3,27,72,565,"2,480"
Wheat local,white,2020,February,3,27,72,565,"2,593"
Imported,red,2020,February,3,27,72,565,"2,700"
Imported,white,2020,February,3,27,72,565,"2,569"
Ata,loose,2020,February,3,27,72,565,"2,493"
Ata,Packet,2020,February,3,27,72,565,"3,013"
flour,loose,2020,February,3,27,72,565,"3,211"
flour,packet,2020,February,3,27,72,565,"4,094"
Maize,-,2020,February,3,27,72,565,"2,053"
Kalai,mash,2020,February,3,27,72,565,6968
Kalai,mashur,2020,February,3,27,72,565,7047
Kalai,mug,2020,February,3,27,72,565,8621
Kalai,Chola,2020,February,3,27,72,565,6798
Kalai,,2020,February,3,27,72,565,February
Kalai,Motor local,2020,February,3,27,72,565,3618
Kalai,Motor foreign,2020,February,3,27,72,565,3618
Kalai,kheshari,2020,February,3,27,72,565,4802
Dal,Mash gota,2020,February,3,27,72,565,9199
Dal,Broken,2020,February,3,27,72,565,9353
Dal,Mashur local gota,2020,February,3,27,72,565,10187
Dal,Mashur broken,2020,February,3,27,72,565,7038
Dal,Mashur foreign,2020,February,3,27,72,565,9098
Dal,Mug local,2020,February,3,27,72,565,12552
Dal,Chola gota,2020,February,3,27,72,565,7819
Dal,Chola broken,2020,February,3,27,72,565,7646
Dal,Motor local,2020,February,3,27,72,565,5724
Dal,Motor foreign,2020,February,3,27,72,565,3675
Dal,kheshari,2020,February,3,27,72,565,6609
Oil seed,Mustard,2020,February,3,27,72,565,4828
Oil seed,Tishi,2020,February,3,27,72,565,6050
Oil seed,Til,2020,February,3,27,72,565,6397
Oil seed,Nut,2020,February,3,27,72,565,9512
Oil,Mustard,2020,February,3,27,72,565,12793
Oil,Soyabeen,2020,February,3,27,72,565,8586
Oil,Pulm,2020,February,3,27,72,565,7441
Oil,Ghee (dalda),2020,February,3,27,72,565,8343
Oil,Butter oil,2020,February,3,27,72,565,61250
Oil,Coconut,2020,February,3,27,72,565,22681
khail,Mustard,2020,February,3,27,72,565,3323
khail,Til,2020,February,3,27,72,565,3463
khail,Others,2020,February,3,27,72,565,3518
Spice,Onion local,2020,February,3,27,72,565,10441
Spice,Onion imported,2020,February,3,27,72,565,7639
Spice,Garlic local,2020,February,3,27,72,565,14771
Spice,Garlic imported,2020,February,3,27,72,565,16931
Spice,Chilli dried,2020,February,3,27,72,565,23529
Spice,Green chilli,2020,February,3,27,72,565,4291
Spice,Ginger local,2020,February,3,27,72,565,11504
Spice,Ginger imported,2020,February,3,27,72,565,11286
Spice,Turmeric round,2020,February,3,27,72,565,13200
Spice,Turmeric long,2020,February,3,27,72,565,12771
Spice,Coriander old,2020,February,3,27,72,565,10105
Spice,Coriander new,2020,February,3,27,72,565,9667
Jute,White/tosha top,2020,February,3,27,72,565,"2,825"
Jute,Middle,2020,February,3,27,72,565,"4,438"
Jute,B-botom,2020,February,3,27,72,565,-
Jute,C -bottom,2020,February,3,27,72,565,-
Jute,Cross botom,2020,February,3,27,72,565,-
Jute,,2020,February,3,27,72,565,February
Jute,Smr,2020,February,3,27,72,565,-
Jute,Gor chhat,2020,February,3,27,72,565,-
Jute,Mesta gor chhat,2020,February,3,27,72,565,"4,000"
Cotton,Shimul,2020,February,3,27,72,565,"33,486"
Cotton,carpus,2020,February,3,27,72,565,"14,150"
Tobbaco,Jati heavy,2020,February,3,27,72,565,"10,600"
Tobbaco,Jati Medium,2020,February,3,27,72,565,"8,500"
Tobbaco,Jati general,2020,February,3,27,72,565,"6,600"
Tobbaco,Motihar heavy,2020,February,3,27,72,565,"14,497"
Tobbaco,Motihar medium,2020,February,3,27,72,565,"10,803"
Tobbaco,Moti general,2020,February,3,27,72,565,"7,617"
Tobbaco,Varginia(heat),2020,February,3,27,72,565,-
Tobbaco,Bangla-1 (heat),2020,February,3,27,72,565,-
Tobbaco,,2020,February,3,27,72,565,
Tobbaco,"Bangle-2 ,,",2020,February,3,27,72,565,-
Tobbaco,"Bangle-3 ,,",2020,February,3,27,72,565,-
Tobbaco,"Bangle-4 ,,",2020,February,3,27,72,565,-
Tobbaco,"Bangla-5 ,,",2020,February,3,27,72,565,-
Tobbaco,"Bangle-6 ,,",2020,February,3,27,72,565,-
Tobbaco,"Bang;a-7 ,,",2020,February,3,27,72,565,-
Tobbaco,"Bang;a-8 ,,",2020,February,3,27,72,565,-
Tobbaco,Varginia(air),2020,February,3,27,72,565,-
Tobbaco,Dv- 1(air),2020,February,3,27,72,565,-
Tobbaco,"DV-2 ,,",2020,February,3,27,72,565,-
Tobbaco,"DV-3 ,,",2020,February,3,27,72,565,-
"Hide skin:
COW",Light,2020,February,3,27,72,565,"23,854"
"Hide skin:
COW",,2020,February,3,27,72,565,
"Hide skin:
COW",,2020,February,3,27,72,565,
"Hide skin:
COW",Medium,2020,February,3,27,72,565,"37,033"
"Hide skin:
COW",heavy,2020,February,3,27,72,565,"56,875"
"Hide skin:
COW",katachera,2020,February,3,27,72,565,"12,429"
"Hide skin
Bufello",heavy,2020,February,3,27,72,565,"51,750"
"Hide skin
Bufello",,2020,February,3,27,72,565,
"Hide skin
Bufello",,2020,February,3,27,72,565,
"Hide skin
Bufello",medium,2020,February,3,27,72,565,"39,563"
"Hide skin
Bufello",katachera,2020,February,3,27,72,565,-
Hide skin,Sheep,2020,February,3,27,72,565,"3,423"
Hide skin,Goat,2020,February,3,27,72,565,"6,331"
"Chemical
fertilizer",Uria 50 kg,2020,February,3,27,72,565,787
"Chemical
fertilizer",,2020,February,3,27,72,565,
"Chemical
fertilizer",,2020,February,3,27,72,565,
"Chemical
fertilizer","TSP ,,",2020,February,3,27,72,565,"1,093"
"Chemical
fertilizer","DAP ,,",2020,February,3,27,72,565,789
"Chemical
fertilizer","MP ,,",2020,February,3,27,72,565,732
"Chemical
fertilizer",Zinc LOCAL,2020,February,3,27,72,565,"3,378"
"Chemical
fertilizer",Zinc foreign,2020,February,3,27,72,565,"3,963"
"Chemical
fertilizer",Zipsum,2020,February,3,27,72,565,174
Organic,Cowdung,2020,February,3,27,72,565,117
Organic,,2020,February,3,27,72,565,February
fertilizer,,2020,February,3,27,72,565,
Powder milk,Bag,2020,February,3,27,72,565,"55,000"
Cow Milk,liquid,2020,February,3,27,72,565,"5,148"
Cow Milk,milkvita,2020,February,3,27,72,565,-
Gawa ghee,-,2020,February,3,27,72,565,"80,550"
Dano,--,2020,February,3,27,72,565,"6,569"
Red cow,-,2020,February,3,27,72,565,"6,175"
Anchor,-,2020,February,3,27,72,565,"6,000"
"Condensed
milk",One kartoon,2020,February,3,27,72,565,"2,184"
"Condensed
milk",,2020,February,3,27,72,565,
"Condensed
milk",,2020,February,3,27,72,565,
"Hen/chicken-
Live",Local large(900gm+),2020,February,3,27,72,565,"33,982"
"Hen/chicken-
Live",,2020,February,3,27,72,565,
"Hen/chicken-
Live",,2020,February,3,27,72,565,
"Hen/chicken-
Live",",, medium(700gm+)",2020,February,3,27,72,565,"33,568"
"Hen/chicken-
Live",",, small(500gm+)",2020,February,3,27,72,565,"33,478"
"Hen/chicken-
Live",Farm broiler,2020,February,3,27,72,565,"10,475"
"Hen/chicken-
Live",Duck,2020,February,3,27,72,565,"23,984"
Meat,Cow,2020,February,3,27,72,565,"49,813"
Meat,Goat,2020,February,3,27,72,565,"67,472"
Egg,Chicken local,2020,February,3,27,72,565,"1,060"
Egg,Farm red,2020,February,3,27,72,565,716
Egg,,2020,February,3,27,72,565,
Egg,,2020,February,3,27,72,565,
Egg,Farm white,2020,February,3,27,72,565,-
Egg,duck,2020,February,3,27,72,565,"1,038"
Fish (Ka):Fresh,Rui local big(5+kg),2020,February,3,27,72,565,"33,900"
Fish (Ka):Fresh,"Rui local
(2.5+kg)medium",2020,February,3,27,72,565,"29,368"
Fish (Ka):Fresh,,2020,February,3,27,72,565,
Fish (Ka):Fresh,,2020,February,3,27,72,565,
Fish (Ka):Fresh,"Rui local small
(1.5+kg)",2020,February,3,27,72,565,"25,307"
Fish (Ka):Fresh,,2020,February,3,27,72,565,
Fish (Ka):Fresh,,2020,February,3,27,72,565,
Fish (Ka):Fresh,"Imported
medium(2.5+kg)",2020,February,3,27,72,565,"23,701"
Fish (Ka):Fresh,,2020,February,3,27,72,565,
Fish (Ka):Fresh,,2020,February,3,27,72,565,
Fish (Ka):Fresh,Imported small,2020,February,3,27,72,565,"21,151"
Fish (Ka):Fresh,Katal large,2020,February,3,27,72,565,"35,104"
Fish (Ka):Fresh,medium,2020,February,3,27,72,565,"28,285"
Fish (Ka):Fresh,small,2020,February,3,27,72,565,"22,814"
Fish (Ka):Live,Mrigel large,2020,February,3,27,72,565,"20,342"
Fish (Ka):Live,small,2020,February,3,27,72,565,"14,880"
